customer_id_original;full_name;city;state;zipcode;rfm_id;created_at;updated_at
311;Michael Townsend;Austin;TX;78753;4;03/07/2025 5:51;15/07/2025 5:51
312;Jack Smith;Houston;TX;77055;6;04/07/2025 8:19;09/07/2025 8:19
313;Mary Stark;Caguas;PR;725;5;15/06/2025 13:18;28/06/2025 13:18
314;Maria Smith;Milwaukee;WI;53215;6;19/05/2025 20:36;26/05/2025 20:36
315;Danielle Hampton;Modesto;CA;95350;2;08/12/2025 14:14;15/12/2025 14:14
316;Mary Smith;Caguas;PR;725;6;01/07/2025 23:21;08/07/2025 23:21
317;Deborah Salazar;Wayne;NJ;7470;6;26/12/2025 23:48;31/12/2025 23:48
318;Samantha Smith;Caguas;PR;725;4;30/03/2026 12:51;08/04/2026 12:51
319;Arthur Brown;Chicago;IL;60623;3;01/08/2025 19:11;02/08/2025 19:11
320;Mary Brooks;Chicago;IL;60617;2;31/05/2025 13:59;20/06/2025 13:59
321;David Smith;Ann Arbor;MI;48103;2;28/08/2025 16:58;11/09/2025 16:58
322;Barbara Kemp;Caguas;PR;725;2;27/03/2026 1:34;10/04/2026 1:34
323;Joshua Smith;New York;NY;10025;1;10/08/2025 8:42;12/08/2025 8:42
324;Jean Clay;Pico Rivera;CA;90660;3;08/08/2025 10:56;15/08/2025 10:56
325;Mary Smith;Washington;DC;20019;6;10/10/2025 5:57;13/10/2025 5:57
326;Shirley Stafford;Caguas;PR;725;5;11/10/2025 8:05;29/10/2025 8:05
327;Mary Smith;Carrollton;TX;75007;6;27/07/2025 15:23;12/08/2025 15:23
328;William Morrison;Caguas;PR;725;4;16/02/2025 13:06;24/02/2025 13:06
329;Samantha Higgins;Miami;FL;33125;2;10/02/2025 10:06;16/02/2025 10:06
330;Mary Smith;Caguas;PR;725;1;07/01/2025 18:52;21/01/2025 18:52
331;Alexander Russell;Tempe;AZ;85281;4;11/06/2025 4:26;21/06/2025 4:26
332;Mary Smith;Placentia;CA;92870;3;13/01/2025 9:29;22/01/2025 9:29
333;Elizabeth Ferguson;Caguas;PR;725;3;04/01/2026 2:34;24/01/2026 2:34
334;Kathleen Oconnor;Tracy;CA;95376;5;07/03/2025 17:26;11/03/2025 17:26
335;Mary Smith;Caguas;PR;725;1;24/09/2025 18:41;05/10/2025 18:41
336;Ruth Armstrong;New York;NY;10029;1;27/03/2025 9:24;31/03/2025 9:24
337;Mary Neal;New Haven;CT;6511;2;24/01/2025 0:00;31/01/2025 0:00
338;Ryan Smith;Caguas;PR;725;4;23/03/2025 5:41;28/03/2025 5:41
339;Mary Greene;Long Beach;CA;90805;6;29/01/2026 4:28;01/02/2026 4:28
340;Theresa Wiggins;Denton;TX;76201;6;12/02/2026 13:50;17/02/2026 13:50
341;Mary Smith;Carlsbad;CA;92009;4;12/08/2025 6:28;14/08/2025 6:28
342;Jerry Jackson;Caguas;PR;725;3;25/01/2026 17:48;06/02/2026 17:48
343;Douglas Joseph;San Antonio;TX;78227;5;20/01/2026 15:32;28/01/2026 15:32
344;Mary Smith;Caguas;PR;725;6;31/03/2025 19:52;07/04/2025 19:52
345;John Howard;Chicago;IL;60638;1;26/02/2025 22:54;15/03/2025 22:54
346;Edward Stephens;Caguas;PR;725;3;16/06/2025 21:59;25/06/2025 21:59
347;Bryan Marsh;Dallas;TX;75287;1;08/02/2026 19:12;24/02/2026 19:12
348;Mary Smith;Caguas;PR;725;5;13/05/2025 10:18;20/05/2025 10:18
349;Aaron Berger;Florissant;MO;63031;4;05/09/2025 1:10;17/09/2025 1:10
350;Mary Smith;Caguas;PR;725;2;13/03/2025 8:54;18/03/2025 8:54
351;John Singh;Stockton;CA;95206;5;27/12/2025 18:02;06/01/2026 18:02
352;Gregory Smith;Caguas;PR;725;6;16/09/2025 19:43;21/09/2025 19:43
353;Mary Smith;San Antonio;TX;78223;5;08/05/2025 19:17;28/05/2025 19:17
354;Edward Peterson;Caguas;PR;725;2;15/05/2025 10:33;17/05/2025 10:33
355;Katherine Barker;Carmichael;CA;95608;1;04/10/2025 14:21;22/10/2025 14:21
356;Roger Smith;Catonsville;MD;21228;6;05/04/2025 20:14;14/04/2025 20:14
357;Mary King;Caguas;PR;725;1;29/01/2026 10:09;31/01/2026 10:09
358;Megan Lynch;San Antonio;TX;78227;6;04/05/2025 1:27;23/05/2025 1:27
359;Mary Pena;Caguas;PR;725;4;01/02/2025 13:25;13/02/2025 13:25
360;Ashley Smith;Summerville;SC;29483;4;20/05/2025 2:10;09/06/2025 2:10
361;Alexander Shaw;Caguas;PR;725;2;31/08/2025 0:03;03/09/2025 0:03
362;Mary Smith;Diamond Bar;CA;91765;4;16/02/2025 14:14;19/02/2025 14:14
363;Jennifer Obrien;Caguas;PR;725;2;27/02/2025 6:14;28/02/2025 6:14
364;Jason Mcmahon;Tulare;CA;93274;6;20/04/2025 18:02;21/04/2025 18:02
365;Shirley Smith;Garden Grove;CA;92843;6;22/01/2026 23:02;30/01/2026 23:02
366;Larry Williamson;Caguas;PR;725;1;07/03/2025 14:57;12/03/2025 14:57
367;Mary Smith;San Francisco;CA;94109;3;04/07/2025 8:55;17/07/2025 8:55
368;Pamela Flores;Caguas;PR;725;5;05/03/2026 3:54;18/03/2026 3:54
369;Madison Sheppard;Chicago;IL;60624;4;29/08/2025 9:42;07/09/2025 9:42
370;Mary Smith;Caguas;PR;725;3;03/01/2026 0:25;08/01/2026 0:25
371;Adam Marquez;San Antonio;TX;78223;5;26/02/2026 7:26;11/03/2026 7:26
372;Mary Smith;Caguas;PR;725;2;29/11/2025 2:36;02/12/2025 2:36
373;George Sandoval;Union City;NJ;7087;5;11/06/2025 12:09;18/06/2025 12:09
374;Mary Camacho;Mesa;AZ;85204;3;11/04/2025 3:27;01/05/2025 3:27
375;Mark Smith;Dallas;TX;75220;4;17/03/2025 3:34;04/04/2025 3:34
376;Grace Sanchez;Caguas;PR;725;2;26/03/2025 16:15;03/04/2025 16:15
377;Mary Smith;Lancaster;CA;93535;3;30/10/2025 3:17;15/11/2025 3:17
378;John Stewart;Roswell;GA;30075;2;17/01/2026 19:21;31/01/2026 19:21
379;David Briggs;Wyandotte;MI;48192;4;28/03/2025 20:20;13/04/2025 20:20
380;Linda Smith;Caguas;PR;725;3;06/02/2025 7:29;12/02/2025 7:29
381;Katherine Moore;Fairfield;OH;45014;2;13/10/2025 3:38;19/10/2025 3:38
382;Mary Lane;Caguas;PR;725;5;13/06/2025 12:25;27/06/2025 12:25
383;Evelyn Smith;Huntington Beach;CA;92646;4;20/09/2025 16:10;24/09/2025 16:10
384;Mildred Cunningham;Las Vegas;NV;89119;6;30/01/2025 8:20;14/02/2025 8:20
385;Mary Smith;Caguas;PR;725;2;01/12/2025 2:36;08/12/2025 2:36
386;Janet Wallace;Richmond;TX;77469;6;31/12/2025 15:48;02/01/2026 15:48
387;Mary Levy;Caguas;PR;725;5;12/02/2026 4:43;21/02/2026 4:43
388;Robert Smith;Los Angeles;CA;90046;4;06/05/2025 4:45;24/05/2025 4:45
389;Angela Sanford;Modesto;CA;95351;2;06/10/2025 18:15;12/10/2025 18:15
390;Mary Smith;Caguas;PR;725;1;17/08/2025 2:52;23/08/2025 2:52
391;Gloria Greene;Saginaw;MI;48601;2;21/08/2025 0:55;28/08/2025 0:55
392;Beverly Hanson;Doylestown;PA;18901;5;20/06/2025 10:41;28/06/2025 10:41
393;Mary Chambers;Caguas;PR;725;5;01/02/2025 18:46;08/02/2025 18:46
394;David Smith;Lakewood;OH;44107;5;14/12/2025 4:02;22/12/2025 4:02
395;Edward Castro;Revere;MA;2151;2;04/11/2025 2:22;12/11/2025 2:22
396;Deborah Smith;Richmond;TX;77469;3;01/11/2025 8:45;02/11/2025 8:45
397;Mary Delgado;Cumberland;MD;21502;2;01/08/2025 14:40;11/08/2025 14:40
398;Teresa Smith;Caguas;PR;725;5;12/03/2025 13:45;01/04/2025 13:45
399;Mary Perez;Las Vegas;NV;89103;5;08/10/2025 17:55;27/10/2025 17:55
400;Matthew Vaughan;Caguas;PR;725;1;24/09/2025 3:58;13/10/2025 3:58
401;Bobby Smith;Aurora;CO;80012;4;10/02/2025 16:00;02/03/2025 16:00
402;Mary Brooks;Caguas;PR;725;5;19/09/2025 13:55;24/09/2025 13:55
403;Nancy Fox;Las Vegas;NV;89117;4;23/07/2025 15:32;25/07/2025 15:32
404;Mary Adkins;Caguas;PR;725;1;15/03/2026 11:34;16/03/2026 11:34
405;Kathleen Smith;Fort Lauderdale;FL;33313;2;01/03/2026 12:32;15/03/2026 12:32
406;Grace Patel;Asheboro;NC;27203;2;14/09/2025 15:30;30/09/2025 15:30
407;Mary Fischer;Atlanta;GA;30331;1;12/06/2025 23:48;19/06/2025 23:48
408;Elizabeth Raymond;Caguas;PR;725;4;23/03/2026 14:39;29/03/2026 14:39
409;Kevin Smith;Greensboro;NC;27406;4;05/05/2025 18:11;10/05/2025 18:11
410;Jack Moore;Caguas;PR;725;1;21/01/2026 6:02;07/02/2026 6:02
411;Mary Smith;Washington;DC;20009;4;26/05/2025 5:27;09/06/2025 5:27
412;Cynthia Crawford;Caguas;PR;725;2;23/08/2025 6:56;26/08/2025 6:56
413;Mary Gordon;Potomac;MD;20854;5;16/12/2025 16:20;25/12/2025 16:20
414;Pamela Smith;Caguas;PR;725;4;06/02/2025 8:06;14/02/2025 8:06
415;Mary Allen;San Diego;CA;92113;1;30/12/2025 3:33;02/01/2026 3:33
416;Rachel Dunn;Caguas;PR;725;2;22/02/2025 0:57;09/03/2025 0:57
417;Teresa Smith;New York;NY;10024;6;16/02/2025 22:46;06/03/2025 22:46
418;Mary Jackson;Gardena;CA;90247;3;19/09/2025 1:18;09/10/2025 1:18
419;James Smith;Caguas;PR;725;3;07/12/2025 4:43;20/12/2025 4:43
420;Jose Wright;Round Rock;TX;78664;6;14/04/2025 0:34;14/04/2025 0:34
421;Mary Smith;San Ramon;CA;94583;2;21/04/2025 21:17;05/05/2025 21:17
422;Deborah Moore;Caguas;PR;725;3;11/05/2025 22:30;22/05/2025 22:30
423;Mary Weber;Huntington Beach;CA;92646;5;20/09/2025 18:21;07/10/2025 18:21
424;Stephen Douglas;Carlisle;PA;17013;1;07/03/2025 6:35;16/03/2025 6:35
425;Mary Sexton;Caguas;PR;725;6;31/03/2025 1:30;18/04/2025 1:30
426;Susan Smith;Endicott;NY;13760;6;02/05/2025 0:03;14/05/2025 0:03
427;Paul Brown;Caguas;PR;725;6;19/01/2026 16:12;02/02/2026 16:12
428;Andrew Smith;Spring Valley;CA;91977;3;27/02/2025 2:33;19/03/2025 2:33
429;Mary Salazar;Caguas;PR;725;6;14/12/2025 7:06;20/12/2025 7:06
430;Mary Smith;Porterville;CA;93257;5;02/08/2025 5:20;15/08/2025 5:20
431;Michael Vance;Columbus;OH;43207;1;17/01/2025 14:15;23/01/2025 14:15
432;Bruce Mcconnell;Caguas;PR;725;5;19/08/2025 8:13;28/08/2025 8:13
433;Mary Smith;Las Vegas;NV;89115;4;26/06/2025 9:13;28/06/2025 9:13
434;Michael Torres;Caguas;PR;725;1;01/02/2026 8:37;21/02/2026 8:37
435;Joan Barr;Chicago;IL;60628;6;10/01/2025 7:22;26/01/2025 7:22
436;Mary Smith;Tampa;FL;33614;6;13/11/2025 12:16;29/11/2025 12:16
437;Cynthia Benjamin;Caguas;PR;725;6;02/11/2025 17:47;17/11/2025 17:47
438;Diane Smith;Carlsbad;CA;92009;6;02/06/2025 11:40;11/06/2025 11:40
439;Rose Delgado;Caguas;PR;725;1;06/02/2026 21:12;26/02/2026 21:12
440;Mary Skinner;Brooklyn;NY;11203;2;21/04/2025 1:59;11/05/2025 1:59
441;Aaron Riddle;Brooklyn;NY;11213;1;04/10/2025 13:56;23/10/2025 13:56
442;Mary Smith;Allentown;PA;18103;5;05/10/2025 21:15;20/10/2025 21:15
443;Barbara Robinson;Caguas;PR;725;3;07/11/2025 1:55;23/11/2025 1:55
444;Walter Lambert;Sunnyvale;CA;94086;5;01/12/2025 8:53;08/12/2025 8:53
445;Mary Smith;Fort Washington;MD;20744;1;06/06/2025 4:19;18/06/2025 4:19
446;Scott Harris;Mission Viejo;CA;92691;6;05/08/2025 9:01;25/08/2025 9:01
447;Mary Nelson;Caguas;PR;725;3;19/04/2025 16:18;06/05/2025 16:18
448;Hannah Joseph;Modesto;CA;95351;1;08/04/2025 16:35;20/04/2025 16:35
449;Mary Smith;Columbus;OH;43228;3;07/09/2025 7:04;21/09/2025 7:04
450;Kathryn Carter;Caguas;PR;725;1;05/02/2025 18:53;06/02/2025 18:53
451;Mary Baldwin;Asheboro;NC;27203;2;03/07/2025 22:28;20/07/2025 22:28
452;Carl Smith;Caguas;PR;725;5;07/04/2025 17:09;08/04/2025 17:09
453;Mary Glenn;Lancaster;SC;29720;3;29/06/2025 17:10;10/07/2025 17:10
454;Robert Fitzpatrick;Caguas;PR;725;4;01/02/2025 7:26;15/02/2025 7:26
455;Jeffrey Smith;Colorado Springs;CO;80918;5;20/01/2025 20:08;04/02/2025 20:08
456;Douglas Turner;Caguas;PR;725;6;12/06/2025 4:29;29/06/2025 4:29
457;Mary Smith;Brooklyn;NY;11230;6;13/01/2025 21:43;27/01/2025 21:43
458;Charles Spencer;San Francisco;CA;94109;6;13/08/2025 13:38;17/08/2025 13:38
459;Sean Smith;Sanford;NC;27330;4;11/11/2025 13:36;13/11/2025 13:36
460;Vincent Willis;Milford;CT;6460;3;23/10/2025 23:55;05/11/2025 23:55
461;Mary Smith;Caguas;PR;725;1;25/07/2025 22:11;13/08/2025 22:11
462;Sean Skinner;Newark;NJ;7105;5;16/03/2025 7:15;03/04/2025 7:15
463;Harry Smith;Caguas;PR;725;4;12/04/2025 0:26;18/04/2025 0:26
464;Mary Mcintyre;Morrisville;PA;19067;5;31/01/2026 11:01;11/02/2026 11:01
465;Shawn Smith;Caguas;PR;725;6;13/02/2025 7:04;19/02/2025 7:04
466;Mary Savage;Bronx;NY;10466;3;13/03/2026 8:19;20/03/2026 8:19
467;James Smith;Modesto;CA;95350;3;23/02/2026 21:38;25/02/2026 21:38
468;Mary Stone;Caguas;PR;725;4;23/04/2025 0:06;05/05/2025 0:06
469;Randy Smith;South San Francisco;CA;94080;4;03/10/2025 19:01;19/10/2025 19:01
470;Mary Cannon;Far Rockaway;NY;11691;2;28/03/2025 1:58;29/03/2025 1:58
471;Helen Smith;Caguas;PR;725;5;28/03/2025 11:22;07/04/2025 11:22
472;Mary Schultz;Bellflower;CA;90706;6;28/12/2025 15:34;01/01/2026 15:34
473;Jason Smith;Elmhurst;IL;60126;5;26/05/2025 12:05;02/06/2025 12:05
474;Mary Patton;Philadelphia;PA;19139;4;19/02/2026 6:29;27/02/2026 6:29
475;Brittany Gibbs;Caguas;PR;725;5;18/10/2025 8:14;04/11/2025 8:14
476;Mary Carey;Eugene;OR;97405;3;03/05/2025 0:23;04/05/2025 0:23
477;Dylan Smith;Caguas;PR;725;2;08/12/2025 12:31;21/12/2025 12:31
478;Mary Porter;Plainfield;IL;60544;3;27/08/2025 18:18;31/08/2025 18:18
479;Christopher Curtis;Caguas;PR;725;4;20/06/2025 11:38;01/07/2025 11:38
480;Mary Smith;Austin;TX;78745;6;23/08/2025 12:24;27/08/2025 12:24
481;Ann Jackson;Los Angeles;CA;90024;5;25/01/2025 22:31;31/01/2025 22:31
482;Megan Moreno;Caguas;PR;725;5;19/07/2025 7:02;24/07/2025 7:02
483;Mary Smith;Granada Hills;CA;91344;5;14/08/2025 13:54;18/08/2025 13:54
484;Shirley Richardson;Hyattsville;MD;20783;5;24/02/2025 20:19;13/03/2025 20:19
485;Mary George;Caguas;PR;725;6;21/03/2026 3:33;30/03/2026 3:33
486;John Smith;Lancaster;OH;43130;6;19/07/2025 19:34;26/07/2025 19:34
487;Kenneth Brown;Caguas;PR;725;6;13/06/2025 20:31;21/06/2025 20:31
488;Mary Dougherty;San Francisco;CA;94110;1;24/04/2025 23:21;26/04/2025 23:21
489;William Smith;Portland;OR;97223;2;25/11/2025 23:18;05/12/2025 23:18
490;Sandra Brown;Caguas;PR;725;2;09/06/2025 14:50;25/06/2025 14:50
491;Debra Smith;Henderson;NV;89014;6;23/05/2025 9:16;24/05/2025 9:16
492;Mary Mckinney;Bayamon;PR;959;1;08/05/2025 17:02;25/05/2025 17:02
493;Joseph Smith;Caguas;PR;725;3;27/11/2025 15:15;14/12/2025 15:15
494;Mary Stanton;Greeley;CO;80631;2;03/06/2025 6:01;09/06/2025 6:01
495;Marilyn Smith;Caguas;PR;725;1;24/08/2025 3:34;01/09/2025 3:34
496;Mary Allen;Revere;MA;2151;1;26/11/2025 19:49;05/12/2025 19:49
497;Amanda Odonnell;Caguas;PR;725;6;18/01/2026 20:21;03/02/2026 20:21
498;Kyle Smith;Chicago;IL;60617;6;11/01/2025 13:55;20/01/2025 13:55
499;Mary York;San Diego;CA;92114;2;30/01/2026 20:35;03/02/2026 20:35
500;Nicholas Smith;Michigan City;IN;46360;2;19/02/2026 13:20;05/03/2026 13:20
501;Mary Harvey;Caguas;PR;725;5;18/02/2026 2:22;09/03/2026 2:22
502;Jennifer May;South Richmond Hill;NY;11419;1;29/04/2025 16:30;16/05/2025 16:30
503;Rachel Smith;Caguas;PR;725;3;14/11/2025 10:09;17/11/2025 10:09
504;Cheryl Livingston;Orange Park;FL;32073;5;23/04/2025 19:22;25/04/2025 19:22
505;Mary Smith;Scottsdale;AZ;85254;5;09/03/2025 3:45;13/03/2025 3:45
506;Richard Holloway;Caguas;PR;725;6;15/11/2025 13:35;04/12/2025 13:35
507;Steven Smith;Simi Valley;CA;93065;5;16/01/2025 20:43;19/01/2025 20:43
508;Ronald Medina;Rancho Cordova;CA;95670;6;09/09/2025 9:56;23/09/2025 9:56
509;Mary Smith;Caguas;PR;725;5;06/03/2026 3:21;14/03/2026 3:21
510;Joseph Holt;Hialeah;FL;33010;4;17/01/2025 21:47;29/01/2025 21:47
511;Doris Smith;Caguas;PR;725;2;14/09/2025 0:38;27/09/2025 0:38
512;Mary Harris;Fremont;CA;94539;6;06/09/2025 0:20;17/09/2025 0:20
513;Tyler Smith;Caguas;PR;725;5;24/12/2025 4:40;04/01/2026 4:40
514;Mary Johnson;La Habra;CA;90631;1;13/04/2025 12:22;17/04/2025 12:22
515;Helen Poole;Stockbridge;GA;30281;4;01/03/2026 5:12;10/03/2026 5:12
516;Mary Smith;Caguas;PR;725;3;23/12/2025 10:10;24/12/2025 10:10
517;John Russell;Brooklyn;NY;11211;3;28/02/2026 12:06;17/03/2026 12:06
518;Elizabeth Smith;Cerritos;CA;90703;4;05/01/2026 8:56;22/01/2026 8:56
519;Hannah Ruiz;Ogden;UT;84404;1;25/08/2025 21:52;04/09/2025 21:52
520;Mary Reid;Caguas;PR;725;6;02/07/2025 4:21;06/07/2025 4:21
521;James Vaughn;Portland;OR;97206;1;03/10/2025 6:37;11/10/2025 6:37
522;William Smith;Caguas;PR;725;2;14/12/2025 12:50;21/12/2025 12:50
523;Christopher Johnson;Mission Viejo;CA;92692;3;28/01/2026 5:30;03/02/2026 5:30
524;Catherine Cox;New Bedford;MA;2740;4;16/07/2025 8:26;28/07/2025 8:26
525;Mary Munoz;Caguas;PR;725;1;08/12/2025 17:26;22/12/2025 17:26
526;Kimberly Barrett;Brownsville;TX;78521;4;03/02/2025 3:00;12/02/2025 3:00
527;Mary Gregory;Taunton;MA;2780;1;22/05/2025 22:00;26/05/2025 22:00
528;Susan Smith;Caguas;PR;725;6;24/03/2025 22:34;27/03/2025 22:34
529;Kathy Jacobson;Chicago;IL;60630;1;14/01/2026 17:07;21/01/2026 17:07
530;Mary Smith;Newark;NJ;7104;4;23/12/2025 13:31;12/01/2026 13:31
531;Paul Burns;Caguas;PR;725;4;14/06/2025 5:51;18/06/2025 5:51
532;Mark Smith;Sugar Land;TX;77479;6;21/01/2026 5:51;24/01/2026 5:51
533;Olivia Edwards;Caguas;PR;725;1;15/01/2026 20:46;19/01/2026 20:46
534;Mary Morris;Baldwin Park;CA;91706;1;06/12/2025 21:16;26/12/2025 21:16
535;Patricia Hunt;Bronx;NY;10453;4;17/01/2025 13:20;24/01/2025 13:20
536;Elizabeth Smith;Caguas;PR;725;6;10/03/2026 4:34;18/03/2026 4:34
537;Mary Cochran;Costa Mesa;CA;92627;5;12/02/2026 11:28;02/03/2026 11:28
538;Joshua Livingston;Wilmington;CA;90744;5;07/06/2025 0:49;19/06/2025 0:49
539;Marilyn Smith;Ventura;CA;93003;6;01/12/2025 11:57;07/12/2025 11:57
540;Mary Tran;Caguas;PR;725;4;12/04/2025 15:04;02/05/2025 15:04
541;Amanda Davidson;Lynwood;CA;90262;5;11/02/2025 9:55;13/02/2025 9:55
542;Mary Smith;Caguas;PR;725;1;25/01/2026 14:46;06/02/2026 14:46
543;Alice Lucero;Greenville;NC;27858;6;07/08/2025 14:06;26/08/2025 14:06
544;Mary Smith;Caguas;PR;725;6;05/06/2025 15:33;11/06/2025 15:33
545;Joe Andrade;El Cajon;CA;92021;4;11/01/2025 14:14;20/01/2025 14:14
546;Mary Smith;Clearfield;UT;84015;4;24/05/2025 3:54;25/05/2025 3:54
547;Kathleen Contreras;Hyattsville;MD;20783;3;07/07/2025 12:54;23/07/2025 12:54
548;Ryan Horton;Caguas;PR;725;2;15/05/2025 4:51;22/05/2025 4:51
549;Mary Smith;Sugar Land;TX;77478;4;28/11/2025 6:27;05/12/2025 6:27
550;Betty Chavez;Lancaster;PA;17601;2;21/02/2025 21:55;26/02/2025 21:55
551;Doris Weaver;Caguas;PR;725;2;15/11/2025 18:14;15/11/2025 18:14
552;Mary Harper;Los Angeles;CA;90011;2;01/03/2026 6:38;20/03/2026 6:38
553;Eugene Smith;Fremont;CA;94538;4;30/05/2025 8:39;06/06/2025 8:39
554;Mary Branch;Caguas;PR;725;6;24/06/2025 17:47;01/07/2025 17:47
555;Mildred Smith;Compton;CA;90220;3;04/08/2025 23:48;12/08/2025 23:48
556;Nathan Mcbride;Caguas;PR;725;1;28/03/2025 12:43;08/04/2025 12:43
557;Mary Smith;Waipahu;HI;96797;3;03/01/2025 17:23;07/01/2025 17:23
558;Michael Mclaughlin;Carlisle;PA;17013;5;14/03/2026 14:44;21/03/2026 14:44
559;Paul Melton;Caguas;PR;725;4;16/08/2025 2:22;05/09/2025 2:22
560;Emma Smith;Richmond;VA;23223;4;25/02/2025 12:10;15/03/2025 12:10
561;Ralph Griffith;Caguas;PR;725;2;19/12/2025 10:29;04/01/2026 10:29
562;Mary Smith;Tracy;CA;95376;5;09/02/2025 17:36;15/02/2025 17:36
563;Harry Contreras;Los Angeles;CA;90066;4;24/06/2025 5:30;06/07/2025 5:30
564;Mary Mccann;Caguas;PR;725;6;21/09/2025 23:44;10/10/2025 23:44
565;Christian Smith;San Francisco;CA;94112;3;13/09/2025 7:31;19/09/2025 7:31
566;Mary Mcmahon;Dayton;OH;45424;6;07/12/2025 23:52;22/12/2025 23:52
567;Donna Smith;Las Vegas;NV;89103;4;12/08/2025 23:52;30/08/2025 23:52
568;Sean Vaughn;Caguas;PR;725;3;03/01/2026 1:18;11/01/2026 1:18
569;Mary Frye;Meridian;ID;83642;4;15/09/2025 22:35;26/09/2025 22:35
570;Julia Whitney;Buffalo;NY;14215;6;30/01/2026 19:35;09/02/2026 19:35
571;Mary Smith;Caguas;PR;725;1;13/07/2025 11:09;24/07/2025 11:09
572;Bobby Rowe;Spring Valley;CA;91977;2;17/03/2025 19:13;26/03/2025 19:13
573;Mary Smith;Washington;DC;20019;2;17/01/2025 3:34;29/01/2025 3:34
574;Randy Bond;Joliet;IL;60435;1;03/01/2026 23:55;04/01/2026 23:55
575;Mary Smith;Rancho Cucamonga;CA;91730;5;01/03/2026 17:37;16/03/2026 17:37
576;Arthur Fisher;Houston;TX;77093;3;28/08/2025 9:05;02/09/2025 9:05
577;Mary Smith;Caguas;PR;725;2;12/03/2026 10:31;14/03/2026 10:31
578;Dylan Knapp;Kaneohe;HI;96744;2;27/03/2025 9:58;09/04/2025 9:58
579;Mary Smith;New Orleans;LA;70119;6;27/08/2025 8:07;03/09/2025 8:07
580;Kimberly Lee;Caguas;PR;725;3;13/03/2026 11:20;21/03/2026 11:20
581;Mary Lara;West New York;NJ;7093;3;26/09/2025 10:20;06/10/2025 10:20
582;Kenneth Smith;Garland;TX;75043;3;23/09/2025 2:09;30/09/2025 2:09
583;Mary Wright;San Marcos;TX;78666;4;04/09/2025 15:30;13/09/2025 15:30
584;Tyler Berger;Caguas;PR;725;3;29/12/2025 21:51;04/01/2026 21:51
585;Mary Smith;New York;NY;10021;6;02/10/2025 11:16;09/10/2025 11:16
586;Patricia Jefferson;San Marcos;TX;78666;2;02/02/2026 21:17;21/02/2026 21:17
587;Patrick Smith;Ogden;UT;84404;6;25/01/2026 5:17;09/02/2026 5:17
588;Roy Clark;Caguas;PR;725;5;21/04/2025 10:05;27/04/2025 10:05
589;Mary Reynolds;Oxnard;CA;93033;2;25/01/2025 19:09;25/01/2025 19:09
590;Paul Black;Meridian;ID;83642;2;09/10/2025 16:04;23/10/2025 16:04
591;Rose Smith;Caguas;PR;725;4;26/02/2025 12:41;18/03/2025 12:41
592;Mary Huynh;Detroit;MI;48235;2;02/04/2025 12:43;15/04/2025 12:43
593;Juan Ashley;Caguas;PR;725;1;16/07/2025 9:07;18/07/2025 9:07
594;Mary Cowan;Lynnwood;WA;98037;3;10/05/2025 13:03;19/05/2025 13:03
595;Brian Smith;Caguas;PR;725;4;06/04/2025 9:49;23/04/2025 9:49
596;Mary Serrano;Pompano Beach;FL;33065;1;28/02/2026 11:10;05/03/2026 11:10
597;Samantha Smith;Caguas;PR;725;5;15/01/2026 8:33;21/01/2026 8:33
598;Mary Levy;Paramount;CA;90723;4;27/03/2026 14:23;29/03/2026 14:23
599;Doris Smith;Caguas;PR;725;1;30/11/2025 20:09;18/12/2025 20:09
600;Mary Jenkins;Bend;OR;97701;5;26/01/2026 11:41;06/02/2026 11:41
601;Patricia Smith;Caguas;PR;725;5;09/02/2026 18:28;20/02/2026 18:28
602;Rebecca Huff;Brooklyn;NY;11236;3;21/08/2025 9:17;08/09/2025 9:17
603;Austin Smith;Fresno;CA;93722;6;09/03/2025 13:10;27/03/2025 13:10
604;Mary Chapman;Caguas;PR;725;5;21/05/2025 9:12;05/06/2025 9:12
605;Donald Lucero;Brooklyn;NY;11236;5;03/03/2025 16:36;07/03/2025 16:36
606;Mary Smith;Newark;DE;19702;1;23/12/2025 21:34;28/12/2025 21:34
607;Richard Reed;Caguas;PR;725;6;01/02/2026 13:43;09/02/2026 13:43
608;Carol Smith;Fairfield;OH;45014;6;14/06/2025 3:14;04/07/2025 3:14
609;Kevin Cantu;Caguas;PR;725;4;15/08/2025 11:12;24/08/2025 11:12
610;Mary Smith;New York;NY;10033;1;02/06/2025 8:19;22/06/2025 8:19
611;Lisa Cross;El Cajon;CA;92020;3;14/02/2025 11:57;02/03/2025 11:57
612;Mary Cochran;Caguas;PR;725;4;23/07/2025 12:04;29/07/2025 12:04
613;Emma Smith;South Ozone Park;NY;11420;3;10/07/2025 6:56;24/07/2025 6:56
614;Jack Benson;Caguas;PR;725;2;13/03/2026 23:09;15/03/2026 23:09
615;Mary Smith;El Paso;TX;79907;6;15/06/2025 7:22;20/06/2025 7:22
616;Nancy Mcclure;Smyrna;GA;30080;3;28/03/2025 12:42;28/03/2025 12:42
617;Stephanie Smith;Caguas;PR;725;1;28/06/2025 3:53;05/07/2025 3:53
618;Mary Davis;Jackson Heights;NY;11372;4;16/08/2025 21:26;25/08/2025 21:26
619;Matthew Sutton;Houston;TX;77015;5;06/03/2026 22:42;22/03/2026 22:42
620;Roger Smith;Caguas;PR;725;1;31/01/2025 2:27;16/02/2025 2:27
